Customer_ID,First_Name,Last_Name,Gender,Age,State,Account_Type,Account_Balance,Credit_Score,Email_Opt_In,Has_Loan,Join_Date,Loan_Amount,Business_Type,Transaction_Type,Pay_On_Time,Recent_Transaction_Amount,Transaction_Time,Transaction_Location,Avg_Monthly_Transaction,Device_Type,Account_Age_Years,Risk_Score,Is_Fraudulent,transaction_amount_usd
CUST00378,John,Miller,Male,52.0,GA,Credit,32466.61,387.0,False,False,2015-02-11,0.0,Small,Transfer,Yes,549.45,2025-06-15 23:27:00,"Houston, TX",4961.17,ATM,10.4,0.304,0,1643.6
CUST00128,Linda,Brown,Male,58.0,PA,Checking,47449.6,705.0,True,False,2019-08-10,0.0,Big,Purchase,No,2290.24,2025-06-15 22:10:00,"San Diego, CA",9623.32,ATM,5.9,0.588,0,3916.9
CUST00797,Michael,Jones,Female,33.0,CA,Checking,4171.34,601.0,True,False,2010-08-29,0.0,Big,Payment,No,4975.97,2025-06-15 21:39:00,"Phoenix, AZ",5747.28,ATM,14.8,0.494,0,9694.43
CUST00672,Robert,Johnson,Female,49.0,PA,Savings,70886.34,547.0,False,True,2021-12-20,15396.23,Small,Deposit,Yes,2966.22,2025-06-15 18:19:00,"Los Angeles, CA",125.24,ATM,3.5,0.281,0,2588.75
CUST00471,Michael,Miller,Other,54.0,TX,Investment,7868.76,445.0,False,False,2011-12-06,0.0,Big,Purchase,No,821.68,2025-06-15 05:36:00,"Los Angeles, CA",4217.76,ATM,13.6,0.213,0,6570.8
CUST00742,Jennifer,Brown,Male,74.0,FL,Credit,59067.37,793.0,False,True,2016-07-13,35878.21,Large,Deposit,Yes,4657.71,2025-06-15 15:10:00,"Dallas, TX",4854.31,Mobile,9.0,0.082,0,3258.65
CUST00164,Patricia,Jones,Female,79.0,MI,Checking,72317.32,825.0,True,True,2003-01-29,51019.07,Small,Purchase,No,1855.1,2025-06-15 02:17:00,"San Antonio, TX",1664.58,Mobile,22.4,0.341,0,7737.0
CUST00472,John,Jones,Male,41.0,CA,Investment,333.71,412.0,False,False,2003-09-25,0.0,Small,Payment,No,3590.63,2025-06-15 22:18:00,"Los Angeles, CA",2240.47,Web,21.8,0.215,0,1317.43
CUST00040,John,Smith,Male,76.0,NC,Credit,78488.36,820.0,False,True,2005-06-22,58391.74,Big,Transfer,Yes,3402.52,2025-06-15 15:47:00,"Dallas, TX",3328.54,Web,20.0,0.0,0,9698.51
CUST00126,Linda,Rodriguez,Other,77.0,PA,Credit,23398.32,448.0,True,False,2021-03-29,0.0,Big,Transfer,Yes,4999.15,2025-06-15 09:02:00,"Philadelphia, PA",9801.56,Web,4.3,0.18,0,4543.36
CUST00058,William,Davis,Other,24.0,PA,Checking,45988.75,731.0,True,False,2006-02-13,0.0,Large,Transfer,Yes,1534.76,2025-06-15 11:30:00,"Houston, TX",6166.56,Mobile,19.4,0.026,0,2368.14
CUST00632,William,Williams,Male,68.0,MI,Credit,33467.49,546.0,True,True,2022-08-17,86716.22,Small,Withdrawal,No,2751.73,2025-06-15 00:53:00,"San Diego, CA",6270.55,Mobile,2.9,0.327,0,744.23
CUST00580,Patricia,Martinez,Male,52.0,CA,Checking,82637.95,378.0,False,True,2015-06-04,42502.06,Big,Withdrawal,Yes,2989.48,2025-06-15 07:40:00,"San Diego, CA",6931.39,Mobile,10.1,0.248,0,1705.88
CUST00531,Mary,Davis,Other,37.0,OH,Savings,123.73,791.0,False,True,2000-04-22,72392.83,Big,Purchase,Yes,2459.48,2025-06-15 17:08:00,"Dallas, TX",9801.2,Mobile,25.2,0.426,0,5202.54
CUST00004,Elizabeth,Jones,Male,32.0,OH,Investment,82933.51,769.0,False,True,2010-06-22,16672.12,Large,Payment,Yes,917.5,2025-06-15 23:54:00,"Philadelphia, PA",1577.21,ATM,15.0,0.203,0,3376.66
CUST00236,Linda,Rodriguez,Female,56.0,NC,Savings,16756.4,825.0,True,True,2007-09-04,18052.71,Large,Payment,No,2167.26,2025-06-15 19:41:00,"San Antonio, TX",2641.89,Mobile,17.8,0.316,0,8290.54
CUST00801,Linda,Johnson,Other,29.0,MI,Credit,59368.54,640.0,False,False,2019-11-17,0.0,Big,Payment,Yes,2136.61,2025-06-15 21:31:00,"New York, NY",1569.0,ATM,5.6,0.0,0,4314.57
CUST00487,James,Miller,Female,20.0,NY,Checking,72437.92,804.0,False,True,2016-07-08,42302.86,Big,Withdrawal,No,3984.63,2025-06-15 04:52:00,"Dallas, TX",1647.34,Web,9.0,0.036,0,2494.66
CUST00396,Elizabeth,Garcia,Other,37.0,FL,Investment,36339.51,661.0,False,True,2018-05-02,98507.28,Big,Withdrawal,Yes,2685.24,2025-06-15 17:46:00,"Chicago, IL",2958.25,ATM,7.2,0.166,0,6175.28
CUST00796,Mary,Johnson,Female,64.0,NY,Investment,48142.29,,False,False,2010-02-17,0.0,Small,Withdrawal,No,2006.07,2025-06-15 11:43:00,"Dallas, TX",7543.69,Web,15.4,0.792,1,7070.7
CUST00921,Robert,Williams,Male,37.0,NC,Credit,16321.95,662.0,False,False,2001-11-20,0.0,Large,Withdrawal,No,4177.82,2025-06-15 21:40:00,"Phoenix, AZ",2331.0,Web,23.6,0.783,1,1678.75
CUST00845,John,Williams,Male,19.0,PA,Investment,83616.21,565.0,False,True,2001-11-01,43876.61,Small,Deposit,No,533.12,2025-06-15 13:17:00,"Phoenix, AZ",4033.33,Mobile,23.7,0.595,0,1684.52
CUST00435,William,Johnson,Female,63.0,TX,Checking,83826.89,768.0,True,True,2009-06-12,83607.24,Big,Deposit,No,3521.21,2025-06-15 12:34:00,"Los Angeles, CA",5456.5,Web,16.1,0.37,0,376.35
CUST00172,John,Davis,Male,52.0,NC,Investment,71124.15,836.0,True,False,2015-10-26,0.0,Big,Withdrawal,No,1861.98,2025-06-15 02:16:00,"San Antonio, TX",5338.63,Mobile,9.7,0.191,0,7366.66
CUST00756,Mary,Davis,Other,49.0,NC,Savings,74941.25,642.0,True,False,2019-08-27,0.0,Big,Withdrawal,No,3014.23,2025-06-15 15:39:00,"Dallas, TX",5245.06,ATM,5.8,0.081,0,6641.41
CUST00500,John,Williams,Other,64.0,TX,Investment,31354.2,,True,False,2013-09-06,0.0,Big,Deposit,No,1564.08,2025-06-15 17:32:00,"Philadelphia, PA",8299.83,ATM,11.8,0.407,0,4751.56
CUST00952,Michael,Jones,Female,53.0,NC,Savings,28939.69,653.0,False,False,2003-06-12,0.0,Large,Purchase,No,4773.88,2025-06-15 08:02:00,"Houston, TX",5573.87,Web,22.1,0.079,0,8443.26
CUST00815,James,Rodriguez,Female,75.0,CA,Investment,54293.62,300.0,True,True,2018-08-15,68398.56,Large,Withdrawal,Yes,1828.6,2025-06-15 12:38:00,"Los Angeles, CA",8277.38,ATM,6.9,0.647,0,8058.64
CUST00613,James,Brown,Male,79.0,FL,Checking,53306.99,582.0,False,True,2000-03-23,45372.52,Large,Deposit,No,78.34,2025-06-15 04:23:00,"Houston, TX",6427.77,Mobile,25.3,0.117,0,5857.69
CUST00084,John,Miller,Male,34.0,CA,Savings,3277.29,724.0,True,False,2017-09-13,0.0,Big,Payment,Yes,962.71,2025-06-15 06:49:00,"Chicago, IL",2985.61,Mobile,7.8,0.669,0,8684.03
CUST00702,Michael,Brown,Other,50.0,NC,Savings,96327.34,846.0,True,False,2020-09-04,0.0,Large,Purchase,Yes,761.7,2025-06-15 11:01:00,"Los Angeles, CA",5019.48,Web,4.8,0.537,0,2066.35
CUST00747,Mary,Brown,Female,41.0,OH,Investment,68077.62,500.0,True,False,2012-06-11,0.0,Large,Purchase,Yes,3534.5,2025-06-15 01:39:00,"Chicago, IL",8711.69,Web,13.1,0.464,0,1128.08
CUST00446,Robert,Rodriguez,Female,38.0,IL,Credit,43775.62,825.0,False,True,2015-07-20,70247.35,Big,Purchase,Yes,2835.02,2025-06-15 18:07:00,"San Jose, CA",1635.13,Mobile,10.0,0.474,0,2704.8
CUST00720,Linda,Garcia,Other,25.0,NY,Investment,16008.65,419.0,False,False,2017-03-28,0.0,Big,Withdrawal,No,3628.71,2025-06-15 03:36:00,"Chicago, IL",3973.23,ATM,8.3,0.25,0,580.3
CUST00292,Michael,Davis,Other,50.0,TX,Checking,16635.5,342.0,False,False,2007-03-30,0.0,Small,Transfer,Yes,188.4,2025-06-15 01:11:00,"Phoenix, AZ",6462.65,ATM,18.3,0.0,0,5316.38
CUST00613,James,Brown,Male,79.0,FL,Checking,53306.99,582.0,False,True,2000-03-23,99098.2,Large,Deposit,Yes,4224.55,2025-06-15 20:39:00,"Philadelphia, PA",7393.26,Mobile,25.3,0.58,0,9366.69
CUST00806,Robert,Garcia,Female,53.0,CA,Credit,47071.24,643.0,False,True,2012-02-21,516.49,Large,Payment,Yes,3281.92,2025-06-15 08:22:00,"Philadelphia, PA",4726.61,ATM,13.4,0.487,0,403.04
CUST00203,Linda,Rodriguez,Other,40.0,TX,Checking,37984.94,816.0,False,False,2005-10-01,0.0,Small,Withdrawal,Yes,4973.96,2025-06-15 04:17:00,"San Diego, CA",2070.48,Mobile,19.8,0.29,0,1229.88
CUST00248,William,Williams,Female,56.0,IL,Checking,49448.75,541.0,False,False,2012-02-13,0.0,Big,Transfer,Yes,1335.41,2025-06-15 13:07:00,"Houston, TX",3564.55,Mobile,13.4,0.202,0,4527.47
CUST00322,Jennifer,Davis,Other,77.0,MI,Investment,21346.81,659.0,True,False,2009-05-16,0.0,Small,Transfer,No,3265.35,2025-06-15 20:36:00,"San Jose, CA",373.54,Web,16.1,0.269,0,9339.41
CUST00747,Mary,Brown,Female,41.0,OH,Investment,68077.62,500.0,True,False,2012-06-11,0.0,Big,Purchase,No,2680.77,2025-06-15 18:19:00,"San Jose, CA",2001.42,ATM,13.1,0.0,0,3168.4
CUST00900,Mary,Davis,Male,50.0,CA,Checking,18083.04,743.0,False,True,2011-08-22,6717.51,Small,Purchase,No,2935.87,2025-06-15 23:46:00,"Dallas, TX",8642.39,ATM,13.9,0.513,0,5077.28
CUST00252,Jennifer,Jones,Other,26.0,OH,Checking,37944.27,472.0,True,False,2014-08-20,0.0,Big,Deposit,No,4795.74,2025-06-15 20:02:00,"Dallas, TX",1135.75,Mobile,10.9,0.015,0,425.31
CUST00289,Patricia,Jones,Female,40.0,IL,Savings,91077.55,499.0,False,True,2014-05-08,33664.73,Small,Withdrawal,No,4944.66,2025-06-15 11:01:00,"Philadelphia, PA",6673.69,ATM,11.2,0.097,0,1491.95
CUST00334,Jennifer,Williams,Male,20.0,MI,Savings,79998.22,673.0,True,True,2022-04-30,Ten Thousand,Large,Deposit,Yes,3522.82,2025-06-15 23:49:00,"Phoenix, AZ",4306.29,Mobile,3.2,0.188,0,9866.43
CUST00040,John,Smith,Male,76.0,NC,Credit,78488.36,820.0,False,True,2005-06-22,18482.0,Small,Withdrawal,No,3017.35,2025-06-15 19:00:00,"Philadelphia, PA",6589.51,Mobile,20.0,0.177,0,9651.54
CUST00342,Linda,Brown,Female,57.0,IL,Checking,71434.51,572.0,True,True,2009-12-17,32356.23,Small,Withdrawal,Yes,3748.63,2025-06-15 23:41:00,"Philadelphia, PA",3587.17,ATM,15.5,0.144,0,59.35
CUST00986,William,Jones,Female,73.0,NY,Checking,14984.29,786.0,False,True,2009-05-07,2608.84,Small,Purchase,No,2344.07,2025-06-15 12:17:00,"San Jose, CA",8389.84,ATM,16.2,0.368,0,9518.6
CUST00734,Michael,Jones,Other,62.0,NC,Credit,59872.89,426.0,True,True,2017-01-10,76889.53,Big,Transfer,Yes,1214.84,2025-06-15 12:29:00,"Chicago, IL",7227.34,Web,8.5,0.48,0,6394.81
CUST00421,Elizabeth,Smith,Female,37.0,TX,Credit,49859.27,717.0,True,True,2011-10-17,59554.01,Small,Deposit,No,1533.93,2025-06-15 08:29:00,"Los Angeles, CA",1355.07,Mobile,13.7,0.134,0,8680.5
CUST00117,Robert,Miller,Female,62.0,MI,Credit,35479.25,536.0,False,True,2003-05-13,17260.35,Large,Deposit,Yes,4479.54,2025-06-15 14:30:00,"Los Angeles, CA",8459.42,ATM,22.2,0.141,0,4552.85
CUST00694,Patricia,Martinez,Female,50.0,NY,Savings,52749.71,550.0,False,False,2022-10-18,0.0,Small,Transfer,No,998.31,2025-06-15 17:19:00,"Chicago, IL",6413.03,ATM,2.7,0.0,0,5160.8
CUST00669,Michael,Garcia,Male,75.0,NC,Credit,94735.06,571.0,False,True,2018-10-17,88035.26,Small,Purchase,Yes,4564.94,2025-06-15 07:31:00,"San Antonio, TX",2910.96,Mobile,6.7,0.102,0,4893.58
CUST00907,John,Brown,Male,49.0,TX,Credit,68628.18,624.0,False,False,2013-07-04,0.0,Small,Withdrawal,Yes,2063.13,2025-06-15 00:37:00,"Dallas, TX",5667.83,Web,12.0,0.333,0,6671.97
CUST00012,Elizabeth,Williams,Other,40.0,NY,Checking,53481.19,405.0,True,True,2007-09-20,37097.33,Small,Withdrawal,Yes,123.64,2025-06-15 01:48:00,"San Antonio, TX",9175.09,Web,17.8,0.13,0,1405.12
CUST00867,Patricia,Garcia,Male,78.0,MI,Credit,58882.42,578.0,False,True,2002-09-17,82857.47,Small,Withdrawal,Yes,3494.05,2025-06-15 22:57:00,"New York, NY",1047.93,Mobile,22.8,0.596,0,309.44
CUST00854,Mary,Johnson,Other,18.0,MI,Checking,7006.37,649.0,True,True,2009-06-01,57600.77,Big,Withdrawal,Yes,3332.63,2025-06-15 19:46:00,"San Diego, CA",8842.63,Mobile,16.1,0.637,0,3086.22
CUST00405,Mary,Miller,Male,35.0,GA,Credit,18292.5,790.0,True,True,2018-02-09,83613.22,Small,Payment,Yes,2269.68,2025-06-15 02:50:00,"Houston, TX",6111.18,Web,7.4,0.0,0,7049.76
CUST00830,John,Smith,Other,27.0,NC,Savings,50534.0,473.0,True,False,2006-07-10,0.0,Large,Transfer,Yes,187.95,2025-06-15 19:38:00,"Philadelphia, PA",6730.43,Web,19.0,0.184,0,2026.52
CUST00234,Robert,Rodriguez,Male,45.0,OH,Investment,73081.86,454.0,True,True,2011-01-08,16552.21,Small,Deposit,No,3605.0,2025-06-15 02:46:00,"Phoenix, AZ",2024.34,Mobile,14.5,0.392,0,6737.59
CUST00457,Robert,Martinez,Male,21.0,PA,Savings,16285.19,510.0,True,True,2019-11-20,4039.34,Small,Deposit,No,4467.4,2025-06-15 22:59:00,"San Diego, CA",2243.86,Web,5.6,0.313,0,9699.42
CUST00010,William,Johnson,Female,75.0,PA,Investment,7628.37,590.0,True,True,2015-11-24,63734.15,Big,Withdrawal,,254.64,2025-06-15 08:27:00,"San Diego, CA",2156.14,ATM,9.6,0.167,0,948.07
CUST00620,William,Brown,Male,18.0,CA,Checking,51656.29,665.0,True,True,2014-06-21,85930.24,Big,Withdrawal,Yes,2351.08,2025-06-15 21:41:00,"Dallas, TX",4674.47,Web,11.0,0.39,0,6729.3
CUST00855,Robert,Johnson,Female,39.0,TX,Investment,43772.82,595.0,False,False,2007-10-25,0.0,Big,Withdrawal,Yes,3514.6,2025-06-15 20:56:00,"San Diego, CA",1399.8,Web,17.7,0.062,0,4443.06
CUST00406,Patricia,Rodriguez,Male,63.0,GA,Savings,48529.36,772.0,True,True,2008-11-26,4423.87,Large,Purchase,No,2493.26,2025-06-15 19:38:00,"Los Angeles, CA",4897.1,Mobile,16.6,0.319,0,8682.74
CUST00188,Robert,Miller,Male,32.0,NY,Investment,68488.7,378.0,True,False,2004-10-17,0.0,Big,Deposit,Yes,340.06,2025-06-15 07:01:00,"Dallas, TX",2684.74,ATM,20.7,0.5,0,1779.73
CUST00462,Patricia,Rodriguez,Female,45.0,NY,Investment,62370.92,613.0,False,False,2000-06-15,0.0,Big,Payment,Yes,1007.24,2025-06-15 14:19:00,"San Diego, CA",5658.08,Web,25.1,0.459,0,6929.33
CUST00320,Linda,Williams,Female,50.0,TX,Savings,27830.96,636.0,False,False,2006-08-06,0.0,Large,Purchase,Yes,2428.31,2025-06-15 05:11:00,"Dallas, TX",4116.58,Web,18.9,0.561,0,8382.77
CUST00069,Michael,Jones,Male,26.0,FL,Savings,46065.9,673.0,False,True,2009-05-19,43074.34,Big,Withdrawal,No,4508.17,2025-06-15 11:13:00,"San Jose, CA",1743.61,ATM,16.1,0.094,0,9446.7
CUST00872,Jennifer,Williams,Female,27.0,NY,Investment,88382.6,737.0,True,True,2019-05-22,31836.95,Big,Purchase,No,1791.09,2025-06-15 08:45:00,"Los Angeles, CA",2506.75,ATM,6.1,0.419,0,6835.65
CUST00252,Jennifer,Jones,Other,26.0,OH,Checking,37944.27,472.0,True,False,2014-08-20,0.0,Large,Deposit,Yes,4726.24,2025-06-15 11:11:00,"New York, NY",4152.98,Mobile,10.9,0.347,0,4976.78
CUST00830,John,Smith,Other,27.0,NC,Savings,50534.0,473.0,True,False,2006-07-10,0.0,Big,Transfer,No,4320.91,2025-06-15 17:06:00,"San Jose, CA",3780.41,ATM,19.0,0.839,1,6182.29
CUST00381,Jennifer,Brown,Male,33.0,NY,Savings,73616.87,577.0,True,True,2020-04-28,34672.39,Big,Transfer,No,3768.88,2025-06-15 14:00:00,"Houston, TX",1551.38,ATM,5.2,0.477,0,8690.36
CUST00384,James,Davis,Female,41.0,CA,Savings,87656.76,814.0,True,True,2017-02-02,516.53,Small,Withdrawal,Yes,20.86,2025-06-15 11:55:00,"Phoenix, AZ",4750.06,Mobile,8.4,0.359,0,5710.39
CUST00436,Mary,Davis,Other,47.0,GA,Investment,40497.71,704.0,False,False,2019-10-02,0.0,Small,Payment,No,605.38,2025-06-15 14:08:00,"Houston, TX",8577.0,Mobile,5.8,0.0,0,313.57
CUST00465,Michael,Miller,Female,63.0,CA,Investment,35218.86,731.0,False,True,2010-01-12,70304.37,Big,Withdrawal,Yes,3152.7,2025-06-15 20:36:00,"Los Angeles, CA",3486.94,Mobile,15.5,0.773,1,9310.18
CUST00125,Michael,Garcia,Female,77.0,CA,Savings,53580.02,585.0,False,False,2019-03-18,0.0,Large,Deposit,Yes,2671.72,2025-06-15 22:46:00,"Phoenix, AZ",2101.37,Mobile,6.3,0.131,0,6898.37
CUST00743,Robert,Jones,Other,53.0,MI,Investment,43381.35,768.0,True,False,2014-02-20,0.0,Large,Deposit,No,1791.22,2025-06-15 04:58:00,"Dallas, TX",1105.73,ATM,11.4,0.243,0,6768.37
CUST00779,James,Martinez,Other,76.0,IL,Savings,95159.84,646.0,False,True,2000-08-26,64216.84,Small,Withdrawal,No,405.86,2025-06-15 22:36:00,"San Antonio, TX",7182.77,ATM,24.9,0.023,0,2164.59
CUST00839,Michael,Garcia,Male,57.0,NY,Investment,65535.43,631.0,False,True,2016-06-08,12335.89,Small,Transfer,Yes,484.01,2025-06-15 09:27:00,"Philadelphia, PA",6414.45,Web,9.1,0.299,0,6592.27
CUST00240,William,Johnson,Female,74.0,FL,Checking,57357.77,685.0,True,False,2017-11-03,0.0,Big,Withdrawal,No,3518.17,2025-06-15 20:18:00,"Philadelphia, PA",2561.19,ATM,7.7,0.2,0,3944.71
CUST00534,Jennifer,Smith,Other,63.0,NY,Investment,93265.73,464.0,False,False,2000-05-19,0.0,Big,Payment,No,1279.83,2025-06-15 00:52:00,"Philadelphia, PA",4554.23,Web,25.1,0.197,0,6515.82
CUST00607,John,Martinez,Female,75.0,OH,Checking,73547.74,767.0,True,True,2011-04-13,22996.0,Large,Deposit,No,4317.62,2025-06-15 04:53:00,"San Diego, CA",2481.99,Web,14.2,0.396,0,1074.86
CUST00659,Linda,Brown,Female,40.0,TX,Savings,28405.96,845.0,True,False,2003-09-23,0.0,Big,Payment,Yes,1909.5,2025-06-15 10:47:00,"Philadelphia, PA",9469.45,Web,21.8,0.256,0,6581.87
CUST00157,James,Smith,Female,25.0,CA,Investment,99725.83,728.0,False,True,2001-06-06,12553.15,Big,Transfer,Yes,4721.85,2025-06-15 05:14:00,"San Diego, CA",9224.15,Web,24.1,0.105,0,9994.14
CUST00489,James,Garcia,Female,42.0,OH,Savings,98059.62,437.0,True,True,2022-07-18,51507.75,Small,Payment,Yes,1952.1,2025-06-15 10:32:00,"Dallas, TX",3791.28,ATM,3.0,0.175,0,491.64
CUST00119,Robert,Davis,Male,64.0,CA,Investment,10576.43,647.0,True,True,2015-04-22,12632.5,Small,Purchase,Yes,3419.34,2025-06-15 07:46:00,"New York, NY",1555.26,ATM,10.2,0.233,0,9771.97
CUST00530,John,Johnson,Female,62.0,IL,Credit,99035.1,725.0,True,True,2022-05-05,61888.62,Large,Withdrawal,Yes,3507.57,2025-06-15 20:36:00,"Chicago, IL",9049.37,Web,3.2,0.246,0,4075.01
CUST00957,Elizabeth,Brown,Male,67.0,FL,Checking,43873.42,682.0,False,True,2012-04-05,60962.06,Small,Purchase,Yes,3950.03,2025-06-15 10:51:00,"New York, NY",1604.9,Web,13.2,0.292,0,8708.83
CUST00198,Mary,Miller,Male,78.0,NC,Savings,74622.86,553.0,False,False,2020-06-24,0.0,Big,Withdrawal,Yes,2661.46,2025-06-15 10:10:00,"Dallas, TX",6727.31,ATM,5.0,0.133,0,7826.03
CUST00207,Jennifer,Miller,Female,60.0,CA,Checking,78173.3,552.0,False,True,2010-07-08,10785.4,Small,Purchase,No,3989.88,2025-06-15 11:53:00,"New York, NY",2131.87,ATM,15.0,0.565,0,5674.49
CUST00746,William,Miller,Male,26.0,IL,Checking,46513.4,575.0,True,True,2001-08-19,49421.38,Big,Deposit,No,2350.54,2025-06-15 11:29:00,"Dallas, TX",8844.32,Mobile,23.9,0.016,0,7387.11
CUST00772,William,Williams,Female,66.0,GA,Savings,32277.26,647.0,False,True,2013-12-15,10232.62,Big,Transfer,No,1043.57,2025-06-15 03:01:00,"San Jose, CA",2356.96,Web,11.6,0.18,0,8786.37
CUST00338,Robert,Johnson,Other,24.0,PA,Credit,37834.82,587.0,True,False,2022-04-23,0.0,Big,Purchase,Yes,3893.55,2025-06-15 19:56:00,"San Jose, CA",9373.21,Mobile,3.2,0.365,0,4047.36
CUST00659,Linda,Brown,Female,40.0,TX,Savings,28405.96,845.0,True,False,2003-09-23,0.0,Large,Purchase,No,1353.84,2025-06-15 10:56:00,"San Jose, CA",7885.72,Web,21.8,0.051,0,3277.06
CUST00064,Michael,Martinez,Male,42.0,NY,Checking,,808.0,True,False,2013-10-16,,Small,Deposit,Yes,961.38,2025-06-15 23:02:00,"San Jose, CA",6877.0,Mobile,11.7,0.194,0,6679.26
CUST00821,Linda,Davis,Female,52.0,IL,Checking,20437.47,567.0,True,False,2007-07-26,0.0,Big,Withdrawal,Yes,3859.27,2025-06-15 10:11:00,"Philadelphia, PA",6522.32,ATM,17.9,0.492,0,8080.38
CUST00788,Jennifer,Jones,Other,26.0,PA,Credit,62567.94,661.0,True,True,2014-01-13,55265.02,Big,Withdrawal,Yes,2329.87,2025-06-15 14:39:00,"San Jose, CA",2428.56,Mobile,11.5,0.507,0,7625.23
CUST00254,Linda,Williams,Other,54.0,CA,Credit,60435.39,764.0,True,True,2003-01-07,76176.79,Big,Withdrawal,No,4728.7,2025-06-15 16:44:00,"San Antonio, TX",7638.06,Mobile,22.5,0.404,0,7980.16
CUST00476,Patricia,Johnson,Male,70.0,MI,Credit,31528.2,460.0,True,False,2021-03-13,0.0,Big,Payment,No,4192.74,2025-06-15 18:28:00,"San Diego, CA",5597.95,ATM,4.3,0.274,0,4361.48
CUST00893,Linda,Rodriguez,Other,45.0,NY,Checking,3515.36,739.0,True,True,2020-06-29,22179.37,Big,Withdrawal,Yes,4197.14,2025-06-15 02:20:00,"Los Angeles, CA",1834.87,Web,5.0,0.189,0,8180.16
CUST00040,John,Smith,,76.0,NC,Credit,78488.36,820.0,False,True,2005-06-22,52858.21,Big,Payment,Yes,3855.55,2025-06-15 12:23:00,"San Diego, CA",1670.7,ATM,20.0,0.301,0,1210.89
CUST00869,Elizabeth,Garcia,Male,71.0,NY,Savings,39726.31,804.0,False,False,2001-05-04,0.0,Large,Purchase,No,1856.56,2025-06-15 04:18:00,"Philadelphia, PA",8685.34,Mobile,24.2,0.228,0,5449.45
CUST00264,James,Martinez,Male,49.0,PA,Savings,59943.03,320.0,False,False,2000-01-26,0.0,Large,Deposit,Yes,1603.91,2025-06-15 23:37:00,"New York, NY",3724.89,Web,25.4,0.556,0,67.53
CUST00924,William,Brown,Other,64.0,GA,Credit,15700.77,561.0,False,True,2000-12-31,96079.97,Big,Withdrawal,Yes,2595.97,2025-06-15 17:36:00,"New York, NY",663.42,Mobile,24.5,0.431,0,3252.61
CUST00931,Elizabeth,Smith,Other,70.0,IL,Savings,1849.85,848.0,False,True,2015-07-10,64725.16,Large,Transfer,Yes,1381.8,2025-06-15 15:53:00,"San Diego, CA",218.36,ATM,10.0,0.099,0,3670.95
CUST00700,William,Martinez,Other,20.0,FL,Credit,13220.38,441.0,False,False,2008-06-01,0.0,Small,Purchase,Yes,1194.68,2025-06-15 07:22:00,"San Diego, CA",3974.45,ATM,17.1,0.0,0,3967.77
CUST00719,Patricia,Garcia,Female,43.0,OH,Savings,54368.96,697.0,True,True,2010-10-02,68266.95,Small,Purchase,No,4963.04,2025-06-15 08:25:00,"Phoenix, AZ",9775.74,Web,14.8,0.476,0,6957.72
CUST00179,Patricia,Smith,Female,18.0,PA,Credit,50659.79,537.0,False,False,2006-03-07,0.0,Small,Deposit,No,2372.37,2025-06-15 14:26:00,"San Diego, CA",2952.27,Mobile,19.3,0.367,0,3891.7
CUST00844,Robert,Martinez,Male,75.0,GA,Savings,46634.7,749.0,True,True,2002-06-16,4925.19,Large,Payment,No,4578.81,2025-06-15 08:18:00,"Houston, TX",8555.5,ATM,23.1,0.41,0,4492.45
CUST00020,Michael,Williams,Other,20.0,GA,Savings,20584.03,650.0,True,False,2006-07-12,0.0,Big,Purchase,Yes,2251.9,2025-06-15 01:26:00,"New York, NY",6079.07,Mobile,19.0,0.226,0,2383.07
CUST00651,Jennifer,Miller,Other,65.0,PA,Savings,8501.41,525.0,False,True,2013-10-20,63919.28,Big,Transfer,Yes,937.58,2025-06-15 03:07:00,"New York, NY",5512.84,Mobile,11.7,0.456,0,3738.79
CUST00069,Michael,Jones,Male,26.0,FL,Savings,46065.9,673.0,False,True,2009-05-19,48835.15,Small,Withdrawal,Yes,2360.72,2025-06-15 07:20:00,"San Jose, CA",5271.82,Web,16.1,0.439,0,2280.42
CUST00380,James,Jones,Female,65.0,TX,Investment,63360.75,760.0,False,False,2007-08-12,0.0,Big,Purchase,No,4927.28,2025-06-15 07:01:00,"Los Angeles, CA",8632.3,Mobile,17.9,0.319,0,741.23
CUST00588,Jennifer,Miller,Female,59.0,PA,Savings,51573.27,396.0,True,True,2006-01-04,78794.57,Large,Purchase,No,1540.19,2025-06-15 06:41:00,"Chicago, IL",4978.97,Web,19.5,0.537,0,6038.45
CUST00453,John,Martinez,Female,77.0,TX,Savings,13586.63,458.0,False,True,2003-01-09,92646.72,Small,Deposit,Yes,2046.91,2025-06-15 00:20:00,"Houston, TX",1463.76,Mobile,22.5,0.131,0,6685.45
CUST00722,Patricia,Williams,Male,150.0,IL,Credit,9207.33,,True,False,2016-10-04,0.0,Large,Payment,No,1796.3,2025-06-15 21:52:00,"San Jose, CA",1827.71,Mobile,8.7,0.0,0,6198.71
CUST00487,James,Miller,Female,20.0,NY,Checking,72437.92,804.0,False,True,2016-07-08,73900.62,Large,Transfer,Yes,292.07,2025-06-15 13:49:00,"San Antonio, TX",6817.9,ATM,9.0,0.581,0,4640.31
CUST00163,Mary,Williams,Female,40.0,IL,Savings,49125.8,306.0,False,False,2003-08-09,0.0,Small,Purchase,Yes,1857.01,2025-06-15 20:57:00,"San Antonio, TX",2765.2,Web,21.9,0.066,0,3804.06
