Customer_ID,First_Name,Last_Name,Gender,Age,State,Account_Type,Account_Balance,Credit_Score,Email_Opt_In,Has_Loan,Join_Date,Loan_Amount,Business_Type,Transaction_Type,Pay_On_Time,Recent_Transaction_Amount,Transaction_Time,Transaction_Location,Avg_Monthly_Transaction,Device_Type,Account_Age_Years,Risk_Score,Is_Fraudulent
CUST00937,Michael,Martinez,Other,74.0,FL,Investment,79571.49,668.0,True,True,2019-03-04,29518.51,Big,Payment,No,3756.86,2025-06-15 21:09:00,"San Diego, CA",6010.31,Web,6.3,0.159,0
CUST00919,Linda,Martinez,Other,52.0,FL,Savings,93988.0,454.0,True,False,2008-09-26,0.0,Small,Withdrawal,No,3177.59,2025-06-15 12:16:00,"San Antonio, TX",4189.59,Web,16.8,0.603,0
CUST00760,Patricia,Miller,Other,49.0,GA,Savings,1934.93,737.0,False,True,2009-06-15,45211.07,Small,Transfer,No,3346.98,2025-06-15 10:31:00,"Dallas, TX",5051.94,ATM,16.1,0.003,0
CUST00839,Michael,Garcia,Male,57.0,NY,Investment,65535.43,631.0,False,True,2016-06-08,6223.53,Small,Deposit,Yes,4615.47,2025-06-15 06:24:00,"Houston, TX",7495.88,Web,9.1,0.594,0
CUST00584,Linda,Jones,Female,33.0,MI,Checking,51874.21,746.0,False,True,2022-11-06,47641.2,Small,Deposit,Yes,2515.11,2025-06-15 16:41:00,"Chicago, IL",3189.43,ATM,2.7,0.242,0
CUST00422,William,Martinez,Other,73.0,FL,Checking,6810.82,736.0,True,True,2015-06-05,25176.89,Large,Withdrawal,No,2958.21,2025-06-15 01:18:00,"Houston, TX",2363.9,ATM,10.1,0.182,0
CUST00168,Elizabeth,Johnson,Other,61.0,GA,Savings,47714.29,429.0,True,True,2015-07-13,60801.04,Big,Purchase,Yes,4716.01,2025-06-15 07:57:00,"San Jose, CA",3203.65,ATM,10.0,0.086,0
CUST00014,Robert,Johnson,Female,28.0,NC,Investment,91325.26,301.0,True,True,2011-08-29,77261.93,Big,Purchase,No,4730.54,2025-06-15 06:40:00,"Dallas, TX",5726.52,ATM,13.8,0.387,0
CUST00101,John,Johnson,Other,27.0,MI,Credit,59768.08,415.0,True,False,2004-04-05,0.0,Small,Deposit,Yes,1030.55,2025-06-15 10:19:00,"Houston, TX",2900.56,Web,21.3,0.481,0
CUST00582,James,Jones,Female,57.0,TX,Savings,63014.81,357.0,False,False,2017-04-10,0.0,Small,Transfer,No,680.44,2025-06-15 22:44:00,"Houston, TX",1322.23,Web,8.2,0.482,0
CUST00420,Elizabeth,Miller,Male,65.0,CA,Investment,81523.94,313.0,True,True,2008-08-22,87569.37,Large,Transfer,Yes,1343.59,2025-06-15 22:58:00,"Dallas, TX",2136.68,ATM,16.9,0.346,0
CUST00899,James,Miller,Female,73.0,NY,Checking,22547.65,501.0,True,True,2016-09-24,40492.07,Small,Purchase,Yes,3954.21,2025-06-15 17:28:00,"San Diego, CA",8241.72,Mobile,8.8,0.204,0
CUST00774,Mary,Brown,Male,37.0,TX,Credit,20165.82,705.0,True,True,2015-05-20,70891.62,Large,Deposit,No,3625.31,2025-06-15 19:06:00,"Phoenix, AZ",8391.85,Mobile,10.1,0.399,0
CUST00195,Michael,Rodriguez,Female,56.0,MI,Savings,79449.52,746.0,True,True,2014-03-12,42390.19,Big,Deposit,No,19.62,2025-06-15 05:16:00,"New York, NY",3048.65,Web,11.3,0.053,0
CUST00404,John,Brown,Male,46.0,CA,Savings,47159.44,523.0,True,False,2022-03-26,0.0,Small,Deposit,Yes,292.78,2025-06-15 04:54:00,"Phoenix, AZ",3864.6,ATM,3.3,0.428,0
CUST00470,James,Rodriguez,Female,58.0,NY,Checking,7685.75,780.0,False,False,2014-05-27,0.0,Large,Deposit,No,1077.57,2025-06-15 03:58:00,"New York, NY",9910.38,ATM,11.1,0.411,0
CUST00950,Michael,Davis,Female,75.0,CA,Credit,75267.53,678.0,True,False,2016-07-22,0.0,Small,Transfer,No,613.1,2025-06-15 10:33:00,"Los Angeles, CA",3049.86,ATM,8.9,0.346,0
CUST00012,Elizabeth,Williams,Other,40.0,NY,Checking,53481.19,405.0,True,True,2007-09-20,82084.36,Small,Transfer,No,1676.8,2025-06-15 20:20:00,"New York, NY",7361.89,Mobile,17.8,0.395,0
CUST00247,Jennifer,Garcia,Male,20.0,NY,Checking,71435.0,512.0,False,True,2006-01-16,31995.8,Small,Deposit,Yes,4258.18,2025-06-15 03:34:00,"San Jose, CA",9859.68,Mobile,19.5,0.0,0
CUST00544,Michael,Martinez,Female,49.0,MI,Investment,9260.76,460.0,True,False,2000-02-19,0.0,Large,Purchase,No,3559.05,2025-06-15 20:43:00,"New York, NY",9037.52,Web,25.4,0.47,0
CUST00950,Michael,Davis,Female,75.0,CA,Credit,75267.53,678.0,True,False,2016-07-22,0.0,Large,Withdrawal,No,4636.07,2025-06-15 19:16:00,"San Jose, CA",6518.29,Web,8.9,0.45,0
CUST00060,Mary,Davis,Male,26.0,IL,Credit,76914.88,754.0,True,True,2022-12-23,51066.32,Big,Payment,No,3550.28,2025-06-15 06:53:00,"Chicago, IL",5013.1,Mobile,2.5,0.631,0
CUST00148,William,Jones,Male,76.0,TX,Savings,48832.2,442.0,True,True,2016-09-04,93528.7,Big,Withdrawal,Yes,1373.73,2025-06-15 08:32:00,"Chicago, IL",3102.99,Web,8.8,0.263,0
CUST00261,Patricia,Williams,Male,76.0,FL,Savings,59884.43,526.0,False,False,2000-08-20,0.0,Big,Transfer,No,874.86,2025-06-15 12:11:00,"Chicago, IL",1449.17,ATM,24.9,0.407,0
CUST00494,Mary,Jones,Female,20.0,MI,Savings,67024.75,601.0,False,True,2003-07-17,18350.85,Large,Withdrawal,Yes,4452.08,2025-06-15 07:19:00,"New York, NY",9228.52,Web,22.0,0.354,0
CUST00281,Patricia,Brown,Male,73.0,PA,Checking,2399.96,378.0,False,False,2021-04-03,0.0,Big,Deposit,Yes,2179.62,2025-06-15 18:06:00,"Dallas, TX",759.53,Web,4.2,0.109,0
CUST00643,John,Rodriguez,Female,63.0,OH,Credit,82012.7,785.0,False,True,2015-08-04,16223.38,Small,Transfer,No,637.27,2025-06-15 10:35:00,"Dallas, TX",1083.57,ATM,9.9,0.083,0
CUST00181,Robert,Brown,Male,43.0,FL,Savings,32132.15,735.0,True,True,2008-11-11,4463.17,Big,Deposit,No,2997.98,2025-06-15 15:04:00,"Philadelphia, PA",5075.6,ATM,16.6,0.435,0
CUST00443,James,Smith,Female,44.0,FL,Checking,77121.49,418.0,True,False,2010-03-11,0.0,Big,Purchase,Yes,3928.84,2025-06-15 02:42:00,"Phoenix, AZ",5915.89,Web,15.3,0.478,0
CUST00842,Jennifer,Smith,Male,67.0,GA,Savings,35979.19,404.0,True,False,2021-12-22,0.0,Large,Payment,No,3766.35,2025-06-15 05:04:00,"Dallas, TX",6096.11,Web,3.5,0.37,0
CUST00497,Jennifer,Rodriguez,Other,41.0,TX,Savings,99935.41,373.0,False,True,2018-10-24,31326.94,Big,Deposit,Yes,2633.19,2025-06-15 03:12:00,"San Diego, CA",5725.4,ATM,6.7,0.303,0
CUST00995,James,Rodriguez,Male,71.0,PA,Investment,82257.1,527.0,False,False,2004-08-05,0.0,Big,Withdrawal,No,1977.37,2025-06-15 23:20:00,"Los Angeles, CA",3202.63,Mobile,20.9,0.161,0
CUST00592,Patricia,Miller,Male,73.0,NC,Investment,46391.74,477.0,False,True,2003-07-30,7316.97,Big,Purchase,Yes,425.07,2025-06-15 19:45:00,"Dallas, TX",9709.39,Mobile,21.9,0.573,0
CUST00638,William,Smith,Female,45.0,CA,Credit,88175.55,526.0,False,True,2010-12-31,62299.77,Small,Deposit,Yes,1163.74,2025-06-15 05:46:00,"Dallas, TX",2396.76,Mobile,14.5,0.0,0
CUST00740,James,Garcia,Male,38.0,NY,Checking,65186.79,567.0,True,True,2018-08-29,84507.67,Big,Withdrawal,No,225.73,2025-06-15 05:52:00,"San Antonio, TX",2343.08,Mobile,6.8,0.769,1
CUST00077,Robert,Brown,Male,24.0,IL,Credit,51572.08,587.0,False,True,2015-06-18,94921.78,Big,Transfer,No,3790.65,2025-06-15 17:08:00,"Chicago, IL",6034.12,ATM,10.0,0.265,0
CUST00426,Michael,Miller,Other,34.0,IL,Investment,10747.22,510.0,True,True,2011-03-06,98649.16,Large,Payment,No,2523.8,2025-06-15 22:10:00,"San Antonio, TX",6682.58,Mobile,14.3,0.065,0
CUST00340,John,Johnson,Other,58.0,NY,Investment,58786.62,822.0,True,True,2013-08-07,44125.94,Small,Purchase,No,2983.96,2025-06-15 15:13:00,"Phoenix, AZ",7519.53,Web,11.9,0.373,0
CUST00271,Michael,Jones,Male,75.0,OH,Savings,61533.53,724.0,True,True,2009-07-15,18784.44,Big,Deposit,No,2390.57,2025-06-15 20:13:00,"Philadelphia, PA",8407.78,Web,16.0,0.293,0
CUST00867,Patricia,Garcia,Male,78.0,MI,Credit,58882.42,578.0,False,True,2002-09-17,25281.38,Small,Payment,No,3057.19,2025-06-15 09:36:00,"Dallas, TX",217.02,Mobile,22.8,0.48,0
CUST00532,Michael,Davis,Male,18.0,TX,Credit,18628.74,441.0,True,False,2014-01-18,0.0,Small,Deposit,No,1140.8,2025-06-15 23:54:00,"San Jose, CA",4003.03,ATM,11.5,0.147,0
CUST00227,Linda,Garcia,Male,61.0,CA,Savings,39209.06,423.0,False,False,2015-12-06,0.0,Small,Deposit,Yes,2776.12,2025-06-15 07:28:00,"San Jose, CA",8986.22,Web,9.6,0.019,0
CUST00965,Jennifer,Johnson,Other,34.0,GA,Investment,32905.28,782.0,False,True,2016-07-14,58896.77,Large,Payment,No,10.82,2025-06-15 05:52:00,"Philadelphia, PA",3424.82,Web,9.0,0.538,0
CUST00755,Patricia,Rodriguez,Female,56.0,NY,Credit,72456.1,600.0,False,True,2022-09-28,39895.53,Small,Purchase,Yes,2097.63,2025-06-15 18:23:00,"Chicago, IL",1864.4,ATM,2.8,0.484,0
CUST00862,Patricia,Davis,Male,53.0,OH,Investment,65247.11,656.0,True,True,2012-10-22,27032.41,Big,Withdrawal,Yes,4342.72,2025-06-15 04:36:00,"San Diego, CA",4249.56,Mobile,12.7,0.324,0
CUST00599,Robert,Rodriguez,Male,43.0,TX,Credit,39177.86,775.0,False,False,2020-11-10,0.0,Big,Transfer,No,1307.08,2025-06-15 09:06:00,"Philadelphia, PA",5153.39,ATM,4.6,0.08,0
CUST00762,Robert,Martinez,Male,29.0,OH,Checking,21113.92,826.0,True,True,2015-11-01,82352.88,Small,Withdrawal,No,4013.45,2025-06-15 14:58:00,"Chicago, IL",8961.9,Mobile,9.7,0.232,0
CUST00814,John,Garcia,Male,59.0,PA,Credit,33298.23,426.0,True,False,2005-10-05,0.0,Small,Transfer,Yes,1260.15,2025-06-15 10:26:00,"San Diego, CA",1760.91,ATM,19.8,0.591,0
CUST00223,Jennifer,Davis,Female,23.0,PA,Savings,54024.13,658.0,True,True,2008-11-01,24937.63,Small,Deposit,No,616.4,2025-06-15 00:23:00,"Chicago, IL",6031.84,Web,16.7,0.352,0
CUST00659,Linda,Brown,Female,40.0,TX,Savings,28405.96,845.0,True,False,2003-09-23,0.0,Small,Deposit,Yes,4418.78,2025-06-15 15:52:00,"Philadelphia, PA",7323.87,Mobile,21.8,0.364,0
CUST00159,Linda,Davis,Male,51.0,IL,Credit,57642.24,515.0,True,False,2013-05-20,0.0,Small,Payment,No,4238.44,2025-06-15 07:52:00,"Dallas, TX",8530.45,ATM,12.1,0.257,0
CUST00371,Jennifer,Brown,Male,22.0,NY,Investment,98874.01,840.0,False,False,2008-03-27,0.0,Large,Payment,No,1931.36,2025-06-15 18:07:00,"Los Angeles, CA",8088.99,Mobile,17.3,0.424,0
CUST00128,Linda,Brown,Male,58.0,PA,Checking,47449.6,705.0,True,False,2019-08-10,0.0,Big,Withdrawal,Yes,3574.75,2025-06-15 02:27:00,"Dallas, TX",7293.02,Mobile,5.9,0.276,0
CUST00650,Patricia,Williams,Male,43.0,TX,Investment,19393.97,756.0,True,False,2022-08-05,0.0,Big,Withdrawal,No,2072.81,2025-06-15 10:39:00,"San Diego, CA",5687.99,Mobile,2.9,0.0,0
CUST00988,Robert,Williams,Other,67.0,FL,Credit,24682.36,816.0,True,False,2001-07-24,0.0,Small,Payment,No,723.18,2025-06-15 01:38:00,"Houston, TX",3170.76,Mobile,24.0,0.0,0
CUST00069,Michael,Jones,Male,26.0,FL,Savings,46065.9,673.0,False,True,2009-05-19,53827.53,Large,Transfer,No,3915.35,2025-06-15 06:38:00,"New York, NY",4461.59,ATM,16.1,0.053,0
CUST00554,William,Smith,Male,75.0,MI,Checking,27798.84,828.0,False,False,2010-04-23,0.0,Small,Payment,Yes,141.52,2025-06-15 14:59:00,"Los Angeles, CA",5271.62,Mobile,15.2,0.235,0
CUST00708,Robert,Davis,Female,30.0,IL,Checking,76033.4,453.0,True,True,2005-08-30,17903.21,Small,Withdrawal,No,866.15,2025-06-15 16:07:00,"Chicago, IL",2994.97,ATM,19.8,0.653,0
CUST00619,Patricia,Smith,Female,70.0,CA,Checking,88302.34,559.0,True,False,2022-11-28,0.0,Large,Payment,No,3376.64,2025-06-15 02:33:00,"Chicago, IL",3602.06,Web,2.6,0.635,0
CUST00391,William,Rodriguez,Female,66.0,MI,Checking,36369.62,580.0,True,True,2005-12-19,60756.15,Big,Payment,No,2372.74,2025-06-15 19:48:00,"San Jose, CA",6884.02,ATM,19.5,0.112,0
CUST00110,Elizabeth,Rodriguez,Other,40.0,IL,Investment,14859.14,507.0,False,False,2015-04-07,0.0,Big,Deposit,Yes,2423.57,2025-06-15 08:36:00,"Chicago, IL",3601.73,Web,10.2,0.386,0
CUST00404,John,Brown,Male,46.0,CA,Savings,47159.44,523.0,True,False,2022-03-26,0.0,Big,Deposit,No,2623.44,2025-06-15 19:21:00,"San Antonio, TX",8264.75,Mobile,3.3,0.246,0
CUST00721,James,Martinez,Male,46.0,FL,Credit,20449.75,736.0,False,False,2007-02-04,0.0,Small,Transfer,Yes,3022.75,2025-06-15 03:58:00,"San Jose, CA",1362.71,Web,18.4,0.434,0
CUST00741,Jennifer,Jones,Other,78.0,CA,Credit,32659.95,334.0,False,True,2004-07-05,86025.63,Large,Transfer,Yes,1567.35,2025-06-15 03:21:00,"Chicago, IL",5438.35,Mobile,21.0,0.473,0
CUST00347,Patricia,Brown,Other,28.0,GA,Credit,76559.09,713.0,True,False,2004-08-03,0.0,Large,Purchase,No,1648.41,2025-06-15 05:18:00,"Dallas, TX",197.3,Mobile,20.9,0.22,0
CUST00675,Mary,Smith,Male,22.0,CA,Investment,7561.97,753.0,False,False,2011-01-10,0.0,Large,Deposit,Yes,4375.42,2025-06-15 17:10:00,"Phoenix, AZ",6111.95,Web,14.5,0.142,0
CUST00547,James,Johnson,Other,68.0,PA,Investment,73253.95,626.0,True,False,2000-01-19,0.0,Small,Withdrawal,No,1704.54,2025-06-15 16:08:00,"New York, NY",6580.26,Web,25.5,0.543,0
CUST00526,Robert,Jones,Male,75.0,FL,Investment,42739.02,502.0,True,True,2012-11-03,36584.86,Big,Purchase,Yes,3191.61,2025-06-15 23:40:00,"San Antonio, TX",4056.45,ATM,12.7,0.34,0
CUST00114,Mary,Smith,Other,57.0,PA,Checking,74986.66,699.0,False,False,2022-07-28,0.0,Big,Purchase,No,643.95,2025-06-15 18:27:00,"San Jose, CA",3034.2,Web,2.9,0.127,0
CUST00784,James,Brown,Male,78.0,FL,Credit,61333.12,561.0,True,True,2007-05-11,50912.39,Small,Transfer,No,207.64,2025-06-15 19:41:00,"Dallas, TX",5336.9,Mobile,18.2,0.212,0
CUST00077,Robert,Brown,Male,24.0,IL,Credit,51572.08,587.0,False,True,2015-06-18,84898.56,Small,Purchase,No,98.11,2025-06-15 21:59:00,"Philadelphia, PA",7239.26,Mobile,10.0,0.688,0
CUST00797,Michael,Jones,Female,33.0,CA,Checking,4171.34,601.0,True,False,2010-08-29,0.0,Small,Transfer,No,1164.45,2025-06-15 08:31:00,"San Jose, CA",6226.48,Web,14.8,0.572,0
CUST00845,John,Williams,Male,19.0,PA,Investment,83616.21,565.0,False,True,2001-11-01,56850.99,Small,Payment,Yes,3308.55,2025-06-15 14:18:00,"San Jose, CA",7242.87,Web,23.7,0.292,0
CUST00692,Jennifer,Miller,Female,77.0,NC,Investment,10309.14,509.0,True,True,2020-02-17,54193.85,Small,Payment,No,4814.87,2025-06-15 14:20:00,"San Jose, CA",5564.18,Web,5.4,0.4,0
CUST00797,Michael,Jones,Female,33.0,CA,Checking,4171.34,601.0,True,False,2010-08-29,0.0,Large,Deposit,No,3952.16,2025-06-15 00:38:00,"Dallas, TX",9810.28,Web,14.8,0.317,0
CUST00111,Elizabeth,Davis,Female,77.0,OH,Savings,13398.38,745.0,False,False,2004-05-08,0.0,Big,Withdrawal,Yes,3999.5,2025-06-15 16:08:00,"Dallas, TX",4569.41,Web,21.2,0.435,0
CUST00212,Mary,Williams,Other,24.0,CA,Credit,18721.86,398.0,False,True,2022-02-22,59571.78,Large,Deposit,Yes,52.66,2025-06-15 01:56:00,"New York, NY",5890.42,Web,3.4,0.464,0
CUST00782,James,Smith,Male,53.0,PA,Investment,59518.19,561.0,False,False,2013-06-28,0.0,Big,Purchase,Yes,951.14,2025-06-15 03:11:00,"Los Angeles, CA",5107.85,Mobile,12.0,0.336,0
CUST00218,Linda,Rodriguez,Other,59.0,NY,Savings,68329.91,562.0,True,True,2021-02-02,24903.64,Large,Deposit,No,1821.93,2025-06-15 05:10:00,"New York, NY",7031.76,ATM,4.4,0.753,1
CUST00479,Patricia,Smith,Male,77.0,NY,Investment,79022.35,559.0,True,False,2006-02-08,0.0,Large,Transfer,Yes,652.01,2025-06-15 23:14:00,"Chicago, IL",6221.78,Mobile,19.4,0.388,0
CUST00435,William,Johnson,Female,63.0,TX,Checking,83826.89,768.0,True,True,2009-06-12,33934.63,Small,Purchase,Yes,3317.07,2025-06-15 23:38:00,"San Jose, CA",1757.65,Mobile,16.1,0.103,0
CUST00786,Patricia,Brown,Other,36.0,OH,Credit,93526.66,766.0,True,True,2016-11-12,8125.15,Small,Transfer,Yes,4832.67,2025-06-15 02:13:00,"San Antonio, TX",1821.85,Mobile,8.6,0.33,0
CUST00325,John,Rodriguez,Other,33.0,IL,Checking,45953.0,681.0,True,True,2014-02-14,74785.71,Large,Transfer,Yes,1975.26,2025-06-15 13:46:00,"Houston, TX",7974.39,Web,11.4,0.316,0
CUST00453,John,Martinez,Female,77.0,TX,Savings,13586.63,458.0,False,True,2003-01-09,2776.52,Big,Deposit,Yes,3146.31,2025-06-15 20:58:00,"New York, NY",9230.41,Mobile,22.5,0.654,0
CUST00880,John,Martinez,Male,67.0,NY,Investment,94863.48,663.0,False,False,2016-04-10,0.0,Big,Purchase,No,2701.64,2025-06-15 06:59:00,"San Antonio, TX",7954.65,Web,9.2,0.65,0
CUST00300,Robert,Davis,Female,49.0,NY,Checking,74450.54,531.0,True,False,2001-05-07,0.0,Large,Transfer,No,1165.04,2025-06-15 23:30:00,"Philadelphia, PA",7638.12,Mobile,24.2,0.549,0
CUST00439,Mary,Martinez,Other,62.0,NY,Investment,35451.75,487.0,False,True,2007-06-01,3569.92,Small,Transfer,Yes,3835.31,2025-06-15 04:39:00,"Los Angeles, CA",4072.94,ATM,18.1,0.331,0
CUST00012,Elizabeth,Williams,Other,40.0,NY,Checking,53481.19,405.0,True,True,2007-09-20,56961.78,Small,Withdrawal,No,2426.72,2025-06-15 22:02:00,"New York, NY",6955.64,Mobile,17.8,0.381,0
CUST00135,John,Davis,Other,26.0,NC,Investment,58694.89,780.0,True,True,2017-09-16,52781.52,Big,Transfer,No,1696.4,2025-06-15 14:55:00,"San Jose, CA",6083.9,Web,7.8,0.257,0
CUST00631,Elizabeth,Williams,Female,33.0,TX,Savings,16123.97,805.0,True,True,2006-08-23,39983.83,Small,Withdrawal,No,4488.71,2025-06-15 04:08:00,"Dallas, TX",3369.7,ATM,18.9,0.276,0
CUST00415,Elizabeth,Miller,Male,50.0,MI,Savings,90067.17,799.0,False,True,2002-04-04,7761.91,Small,Payment,Yes,4629.15,2025-06-15 00:10:00,"Los Angeles, CA",1616.0,Web,23.3,0.047,0
CUST00733,William,Smith,Female,67.0,OH,Savings,223.06,813.0,False,False,2000-03-27,0.0,Small,Purchase,Yes,2114.01,2025-06-15 09:19:00,"Chicago, IL",6048.92,ATM,25.3,0.717,0
CUST00218,Linda,Rodriguez,Other,59.0,NY,Savings,68329.91,562.0,True,True,2021-02-02,6989.75,Small,Deposit,No,4756.03,2025-06-15 12:56:00,"Los Angeles, CA",234.4,ATM,4.4,0.371,0
CUST00830,John,Smith,Other,27.0,NC,Savings,50534.0,473.0,True,False,2006-07-10,0.0,Small,Deposit,Yes,207.93,2025-06-15 08:49:00,"Houston, TX",8157.79,Web,19.0,0.227,0
CUST00863,James,Miller,Female,23.0,IL,Checking,31283.59,512.0,True,True,2008-08-29,95067.65,Big,Withdrawal,No,4918.78,2025-06-15 01:17:00,"Dallas, TX",368.76,Web,16.8,0.267,0
CUST00187,Elizabeth,Rodriguez,Other,32.0,GA,Investment,20252.87,836.0,True,False,2010-11-20,0.0,Big,Payment,Yes,1504.08,2025-06-15 16:10:00,"San Antonio, TX",5363.38,ATM,14.6,0.158,0
CUST00098,Jennifer,Brown,Male,43.0,OH,Credit,359.24,508.0,False,True,2015-11-07,40531.72,Small,Purchase,No,2559.92,2025-06-15 18:37:00,"Phoenix, AZ",2338.21,ATM,9.7,0.413,0
CUST00991,Elizabeth,Martinez,Other,22.0,TX,Checking,54986.48,823.0,True,False,2002-07-06,0.0,Big,Transfer,Yes,3989.16,2025-06-15 18:20:00,"Los Angeles, CA",5748.88,Mobile,23.0,0.053,0
CUST00034,Elizabeth,Rodriguez,Male,39.0,IL,Investment,96800.58,661.0,True,False,2013-01-30,0.0,Large,Withdrawal,No,4417.21,2025-06-15 16:06:00,"San Diego, CA",8518.46,ATM,12.4,0.477,0
CUST00992,Mary,Martinez,Other,72.0,FL,Credit,74712.88,828.0,False,True,2019-02-12,61060.49,Large,Payment,No,1119.47,2025-06-15 16:07:00,"Chicago, IL",1117.05,Web,6.4,0.111,0
CUST00600,James,Johnson,Other,70.0,GA,Investment,27368.64,596.0,False,True,2007-03-27,97283.42,Small,Transfer,Yes,3775.48,2025-06-15 15:25:00,"Chicago, IL",1034.07,Web,18.3,0.34,0
CUST00090,Jennifer,Smith,Other,79.0,NC,Savings,33076.94,529.0,True,True,2012-12-10,44758.06,Big,Payment,No,299.55,2025-06-15 02:47:00,"San Diego, CA",3571.61,Web,12.6,0.184,0
CUST00963,Linda,Johnson,Female,44.0,PA,Investment,29757.24,684.0,True,False,2014-10-09,0.0,Large,Withdrawal,Yes,1755.42,2025-06-15 09:09:00,"Dallas, TX",2505.1,Mobile,10.7,0.079,0
CUST00027,James,Brown,Other,55.0,OH,Savings,26940.38,597.0,True,False,2004-09-20,0.0,Big,Payment,Yes,4951.35,2025-06-15 08:53:00,"Philadelphia, PA",3196.28,Mobile,20.8,0.061,0
CUST00849,John,Brown,Other,55.0,NY,Checking,60225.35,839.0,False,True,2014-02-23,17568.48,Small,Deposit,Yes,940.53,2025-06-15 10:44:00,"Los Angeles, CA",5197.3,Mobile,11.4,0.343,0
CUST00279,Michael,Davis,Female,54.0,OH,Credit,91883.18,583.0,True,False,2013-02-02,0.0,Big,Withdrawal,No,4796.36,2025-06-15 15:43:00,"San Antonio, TX",6585.13,Mobile,12.4,0.16,0
CUST00850,James,Johnson,Female,36.0,NC,Checking,63290.8,383.0,False,False,2014-05-22,0.0,Small,Withdrawal,No,414.48,2025-06-15 13:59:00,"Philadelphia, PA",9843.45,Mobile,11.1,0.124,0
CUST00913,Michael,Smith,Male,71.0,PA,Savings,52220.83,687.0,True,False,2018-05-24,0.0,Big,Payment,Yes,391.52,2025-06-15 01:42:00,"Dallas, TX",4854.29,Web,7.1,0.408,0
CUST00866,Linda,Martinez,Female,36.0,MI,Checking,1002.14,522.0,True,False,2008-02-20,0.0,Large,Deposit,Yes,1320.02,2025-06-15 05:19:00,"San Diego, CA",5534.78,Mobile,17.4,0.397,0
CUST00142,William,Davis,Other,68.0,NC,Savings,49874.95,495.0,False,False,2011-08-03,0.0,Large,Transfer,No,1100.59,2025-06-15 19:44:00,"Dallas, TX",3589.05,ATM,13.9,0.027,0
CUST00433,Linda,Jones,Other,72.0,TX,Checking,49477.96,526.0,True,True,2020-02-17,53783.42,Big,Deposit,No,1986.28,2025-06-15 21:06:00,"San Jose, CA",9851.2,Mobile,5.4,0.302,0
CUST00449,William,Williams,Other,45.0,NC,Savings,61079.43,354.0,False,True,2015-10-03,85372.82,Big,Payment,No,4932.15,2025-06-15 09:02:00,"Philadelphia, PA",8017.92,Mobile,9.8,0.282,0
CUST00387,James,Jones,Female,50.0,NC,Credit,91071.34,712.0,False,False,2020-06-14,0.0,Small,Deposit,No,4289.54,2025-06-15 11:47:00,"San Jose, CA",9563.5,Mobile,5.0,0.421,0
CUST00762,Robert,Martinez,Male,29.0,OH,Checking,21113.92,826.0,True,True,2015-11-01,99654.54,Big,Transfer,No,3406.69,2025-06-15 15:17:00,"New York, NY",8820.71,Mobile,9.7,0.387,0
CUST00018,Robert,Miller,Female,57.0,GA,Checking,37847.27,758.0,True,True,2019-05-25,97732.54,Big,Deposit,No,3466.45,2025-06-15 04:52:00,"Houston, TX",8579.6,ATM,6.1,0.471,0
CUST00214,Michael,Johnson,Other,68.0,OH,Checking,63412.48,628.0,False,False,2007-04-15,0.0,Large,Payment,Yes,2736.58,2025-06-15 20:10:00,"Houston, TX",3695.85,Mobile,18.2,0.163,0
CUST00957,Elizabeth,Brown,Male,67.0,FL,Checking,43873.42,682.0,False,True,2012-04-05,20990.69,Small,Deposit,Yes,3613.55,2025-06-15 09:15:00,"San Antonio, TX",8466.45,Mobile,13.2,0.104,0
CUST00321,Mary,Brown,Other,26.0,MI,Checking,22087.71,522.0,False,False,2022-06-13,0.0,Big,Transfer,Yes,4849.93,2025-06-15 06:16:00,"San Diego, CA",1911.96,Web,3.1,0.048,0
CUST00360,William,Jones,Female,43.0,NY,Savings,55217.09,696.0,False,False,2021-04-18,0.0,Large,Purchase,No,38.93,2025-06-15 14:38:00,"San Antonio, TX",5481.49,Web,4.2,0.494,0
CUST00121,Robert,Rodriguez,Other,41.0,NY,Investment,18310.16,816.0,True,False,2015-04-17,0.0,Small,Deposit,Yes,2750.3,2025-06-15 08:50:00,"San Antonio, TX",8701.99,Mobile,10.2,0.165,0
CUST00840,Patricia,Miller,Female,59.0,OH,Checking,99214.12,677.0,False,False,2007-11-30,0.0,Large,Deposit,No,130.88,2025-06-15 15:14:00,"Houston, TX",986.18,Web,17.6,0.25,0
CUST00341,John,Brown,Male,50.0,NY,Checking,29475.06,821.0,True,True,2006-06-27,12263.52,Big,Deposit,No,2125.51,2025-06-15 20:05:00,"San Jose, CA",7448.07,Mobile,19.0,0.524,0
CUST00640,Mary,Miller,Female,64.0,FL,Investment,46600.45,776.0,False,True,2003-02-08,28919.75,Large,Transfer,Yes,1489.63,2025-06-15 23:11:00,"San Antonio, TX",7475.54,ATM,22.4,0.415,0
CUST00995,James,Rodriguez,Male,71.0,PA,Investment,82257.1,527.0,False,False,2004-08-05,0.0,Large,Payment,Yes,2527.02,2025-06-15 08:04:00,"New York, NY",2374.16,Mobile,20.9,0.587,0
CUST00712,John,Miller,Male,19.0,PA,Investment,72469.82,583.0,True,True,2013-11-07,55884.88,Large,Deposit,Yes,4916.22,2025-06-15 10:07:00,"Phoenix, AZ",5398.26,Web,11.7,0.0,0
